   2.18750
  25.48224
  21.03218
  19.73506
  10.62961
  13.93221
  12.67209
  46.58156
  32.43321
   2.18750
  29.50235
   3.12500
   0.31250
  17.76481
  10.55206
   2.18750
   4.06250
   5.31250
  33.89982
  23.48610
  45.64145
  17.28778
  15.49369
   8.12500
  23.89635
  21.12960
  21.99319
  39.52884
  21.64983
  15.68016
  29.30430
  13.91118
   8.12500
  20.84379
   0.00000
  26.80849
  25.56970
  10.19863
  10.19699
  17.09081
  46.63269
  11.56250
   6.87500
   3.43750
   7.81250
  14.04410
   8.43750
   8.83756
  10.00000
