  -2.97596
-136.23108
-135.82693
 -70.98719
-137.84618
  -6.25972
-137.84618
-137.84618
-137.84618
  -6.55609
-137.84618
-137.84618
-137.84618
-137.84618
-137.31734
-132.93390
-131.46063
-135.39397
-137.55772
-137.84618
-134.19234
-137.79810
-137.60579
-137.84618
 -98.54411
-135.53848
-131.38237
 -71.07594
-137.84618
 -11.05063
-130.78682
